caltech_02682219,D03,3,1,135.1166,135.1712,134.9529,135.444,0.2042,48.286,48.284,48.274,48.292,0.0075,09-21-18,08:21:21
caltech_02682219,D04,3,1,143.4658,143.5022,143.4658,143.5749,0.0514,47.98,47.9787,47.976,47.98,0.0019,09-21-18,08:21:21
caltech_02682219,D05,3,1,134.5163,134.4617,134.2434,134.6254,0.1607,48.308,48.31,48.304,48.318,0.0059,09-21-18,08:21:20
caltech_02682219,D06,3,1,134.2434,134.0616,133.6159,134.3253,0.3169,48.318,48.3247,48.315,48.341,0.0116,09-21-18,08:21:20
caltech_02682219,D07,3,1,170.6963,170.7053,170.6963,170.7235,0.0129,46.982,46.9817,46.981,46.982,0.0005,09-21-18,08:21:19
caltech_02682219,D08,3,1,134.3799,134.5163,134.3253,134.8437,0.2326,48.313,48.308,48.296,48.315,0.0085,09-21-18,08:21:19
caltech_02682219,D09,3,1,154.1342,154.1069,154.0251,154.1615,0.0589,47.589,47.59,47.588,47.593,0.0022,09-21-18,08:21:18
caltech_02682219,D10,3,1,155.5803,155.5712,155.4984,155.6349,0.0561,47.536,47.5363,47.534,47.539,0.0021,09-21-18,08:21:18
caltech_02682219,D11,3,1,144.5026,144.4935,144.4208,144.5572,0.0561,47.942,47.9423,47.94,47.945,0.0021,09-21-18,08:21:18
caltech_02682219,D12,3,1,142.5381,142.5199,142.4836,142.5381,0.0257,48.014,48.0147,48.014,48.016,0.0009,09-21-18,08:21:17
caltech_02682219,E01,3,1,151.9242,151.9424,151.9242,151.9787,0.0257,47.67,47.6693,47.668,47.67,0.0009,09-21-18,08:21:23
caltech_02682219,E02,3,1,149.6322,149.6413,149.6322,149.6595,0.0129,47.754,47.7537,47.753,47.754,0.0005,09-21-18,08:21:23
caltech_02682219,E03,3,1,133.9434,133.9524,133.916,133.9979,0.034,48.329,48.3287,48.327,48.33,0.0012,09-21-18,08:21:24
caltech_02682219,E04,3,1,135.9351,135.8806,135.6896,136.017,0.1391,48.256,48.258,48.253,48.265,0.0051,09-21-18,08:21:24
caltech_02682219,E05,3,1,139.0183,139.0183,138.8273,139.2093,0.1559,48.143,48.143,48.136,48.15,0.0057,09-21-18,08:21:25
caltech_02682219,E06,3,1,148.3226,148.2771,148.1588,148.3498,0.0843,47.802,47.8037,47.801,47.808,0.0031,09-21-18,08:21:25
caltech_02682219,E07,3,1,140.6282,140.5827,140.4644,140.6554,0.0843,48.084,48.0857,48.083,48.09,0.0031,09-21-18,08:21:26
caltech_02682219,E08,3,1,153.0974,153.0701,152.961,153.152,0.0803,47.627,47.628,47.625,47.632,0.0029,09-21-18,08:21:26
caltech_02682219,E09,3,1,143.7932,143.7841,143.7113,143.8478,0.0561,47.968,47.9683,47.966,47.971,0.0021,09-21-18,08:21:27
caltech_02682219,E10,3,1,154.2707,154.2888,154.2707,154.3252,0.0257,47.584,47.5833,47.582,47.584,0.0009,09-21-18,08:21:27
caltech_02682219,E11,3,1,134.9801,134.9528,134.8437,135.0347,0.0803,48.291,48.292,48.289,48.296,0.0029,09-21-18,08:21:28
caltech_02682219,E12,3,1,173.2065,173.1974,173.1792,173.2065,0.0129,46.89,46.8903,46.89,46.891,0.0005,09-21-18,08:21:28
caltech_02682219,F01,3,1,148.3226,148.2862,148.2134,148.3226,0.0515,47.802,47.8033,47.802,47.806,0.0019,09-21-18,08:21:34
caltech_02682219,F02,3,1,144.6936,144.73,144.6936,144.8028,0.0515,47.935,47.9337,47.931,47.935,0.0019,09-21-18,08:21:33
caltech_02682219,F03,3,1,176.5352,176.5715,176.5352,176.6443,0.0515,46.768,46.7667,46.764,46.768,0.0019,09-21-18,08:21:33
caltech_02682219,F04,3,1,158.0633,158.136,158.0087,158.3361,0.1432,47.445,47.4423,47.435,47.447,0.0052,09-21-18,08:21:33
caltech_02682219,F05,3,1,138.3635,138.3817,138.3635,138.418,0.0257,48.167,48.1663,48.165,48.167,0.0009,09-21-18,08:21:32
